Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2025-11-08 09:03:02,"Workout C",1h 16m,"Lateral Raise (Dumbbell)",3,22.5,14.0,0,0.0,,,
2025-11-08 09:03:02,"Workout C",1h 16m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-08 09:03:02,"Workout C",1h 16m,"Ab Wheel",1,0,15.0,0,0.0,"",,
2025-11-08 09:03:02,"Workout C",1h 16m,"Ab Wheel",Rest Timer,0,0.0,0,60.0,,,
2025-11-08 09:03:02,"Workout C",1h 16m,"Ab Wheel",2,0,15.0,0,0.0,,,
2025-11-08 09:03:02,"Workout C",1h 16m,"Ab Wheel",Rest Timer,0,0.0,0,60.0,,,
2025-11-08 09:03:02,"Workout C",1h 16m,"Ab Wheel",3,0,15.0,0,0.0,,,
2025-11-08 09:03:02,"Workout C",1h 16m,"Ab Wheel",Rest Timer,0,0.0,0,60.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Bench Press (Barbell)",1,160.0,8.0,0,0.0,"8-10 reps","",
2025-11-10 05:33:41,"Workout A",1h 5m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,300.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Bench Press (Barbell)",2,160.0,8.0,0,0.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,180.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Bench Press (Barbell)",3,160.0,8.0,0,0.0,,,9
2025-11-10 05:33:41,"Workout A",1h 5m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,180.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Romanian Deadlift (Barbell)",1,135.0,8.0,0,0.0,"",,
2025-11-10 05:33:41,"Workout A",1h 5m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Romanian Deadlift (Barbell)",2,132.0,8.0,0,0.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Romanian Deadlift (Barbell)",3,135.0,10.0,0,0.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Pull Up",1,10.0,8.0,0,0.0,"6-12 reps",,
2025-11-10 05:33:41,"Workout A",1h 5m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Pull Up",2,10.0,8.0,0,0.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Pull Up",3,10.0,7.0,0,0.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Bulgarian Split Squat",1,35.0,8.0,0,0.0,"8-10 reps per leg",,
2025-11-10 05:33:41,"Workout A",1h 5m,"Bulgarian Split Squat",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Bulgarian Split Squat",2,35.0,8.0,0,0.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Bulgarian Split Squat",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Bulgarian Split Squat",3,35.0,8.0,0,0.0,,,7
2025-11-10 05:33:41,"Workout A",1h 5m,"Bulgarian Split Squat",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Chest Fly",1,130.0,15.0,0,0.0,"10-15 reps",,
2025-11-10 05:33:41,"Workout A",1h 5m,"Chest Fly",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Chest Fly",2,130.0,12.0,0,0.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Chest Fly",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Chest Fly",3,130.0,10.0,0,0.0,,,9
2025-11-10 05:33:41,"Workout A",1h 5m,"Chest Fly",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Lateral Raise (Dumbbell)",1,20.0,15.0,0,0.0,"15-20 reps",,
2025-11-10 05:33:41,"Workout A",1h 5m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Lateral Raise (Dumbbell)",2,20.0,15.0,0,0.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Lateral Raise (Dumbbell)",3,20.0,15.0,0,0.0,,,6
2025-11-10 05:33:41,"Workout A",1h 5m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Calf Press on Seated Leg Press",1,90.0,15.0,0,0.0,"",,
2025-11-10 05:33:41,"Workout A",1h 5m,"Calf Press on Seated Leg Press",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Calf Press on Seated Leg Press",2,90.0,15.0,0,0.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Calf Press on Seated Leg Press",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Calf Press on Seated Leg Press",3,90.0,15.0,0,0.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Calf Press on Seated Leg Press",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Face Pull (Cable)",1,75.0,15.0,0,0.0,"\n10-15 reps",,
2025-11-10 05:33:41,"Workout A",1h 5m,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Face Pull (Cable)",2,85.0,15.0,0,0.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Face Pull (Cable)",3,85.0,15.0,0,0.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Ab Wheel",1,0,15.0,0,0.0,"",,
2025-11-10 05:33:41,"Workout A",1h 5m,"Ab Wheel",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Ab Wheel",2,0,15.0,0,0.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Ab Wheel",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Ab Wheel",3,0,15.0,0,0.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Ab Wheel",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Sit Up",1,0,10.0,0,0.0,"",,
2025-11-10 05:33:41,"Workout A",1h 5m,"Sit Up",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Sit Up",2,0,10.0,0,0.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Sit Up",Rest Timer,0,0.0,0,120.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Sit Up",3,0,10.0,0,0.0,,,
2025-11-10 05:33:41,"Workout A",1h 5m,"Sit Up",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Squat (Barbell)",1,165.0,10.0,0,0.0,"8-10 reps","",
2025-11-13 05:30:06,"Workout B",1h 2m,"Squat (Barbell)",Rest Timer,0,0.0,0,180.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Squat (Barbell)",2,165.0,8.0,0,0.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Squat (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Squat (Barbell)",3,165.0,10.0,0,0.0,,,8
2025-11-13 05:30:06,"Workout B",1h 2m,"Squat (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Overhead Press (Barbell)",1,105.0,6.0,0,0.0,"6-8 reps",,
2025-11-13 05:30:06,"Workout B",1h 2m,"Overhead Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Overhead Press (Barbell)",2,105.0,6.0,0,0.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Overhead Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Overhead Press (Barbell)",3,105.0,8.0,0,0.0,,,9
2025-11-13 05:30:06,"Workout B",1h 2m,"Overhead Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Seated Leg Curl (Machine)",1,60.0,15.0,0,0.0,"10-15 reps",,
2025-11-13 05:30:06,"Workout B",1h 2m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Seated Leg Curl (Machine)",2,60.0,15.0,0,0.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Seated Leg Curl (Machine)",3,60.0,15.0,0,0.0,,,7
2025-11-13 05:30:06,"Workout B",1h 2m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Seated Row (Cable)",1,145.0,10.0,0,0.0,"10-12 reps\nWide grip ",,
2025-11-13 05:30:06,"Workout B",1h 2m,"Seated Row (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Seated Row (Cable)",2,145.0,10.0,0,0.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Seated Row (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Seated Row (Cable)",3,145.0,10.0,0,0.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Seated Row (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Push Up (Band)",1,0,10.0,0,0.0,"10+ | last set to failure ",,
2025-11-13 05:30:06,"Workout B",1h 2m,"Push Up (Band)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Push Up (Band)",2,0,10.0,0,0.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Push Up (Band)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Push Up (Band)",3,0,18.0,0,0.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Push Up (Band)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Triceps Pushdown (Cable - Straight Bar)",1,100.0,12.0,0,0.0,"",,
2025-11-13 05:30:06,"Workout B",1h 2m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Triceps Pushdown (Cable - Straight Bar)",2,100.0,12.0,0,0.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Triceps Pushdown (Cable - Straight Bar)",3,100.0,12.0,0,0.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Standing Calf Raise (Machine)",1,100.0,15.0,0,0.0,"10-15 reps",,
2025-11-13 05:30:06,"Workout B",1h 2m,"Standing Calf Raise (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Standing Calf Raise (Machine)",2,100.0,15.0,0,0.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Standing Calf Raise (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Standing Calf Raise (Machine)",3,100.0,15.0,0,0.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Standing Calf Raise (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Plank",1,0,0.0,0,60.0,"",,
2025-11-13 05:30:06,"Workout B",1h 2m,"Plank",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Plank",2,0,0.0,0,60.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Plank",Rest Timer,0,0.0,0,120.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Plank",3,0,0.0,0,60.0,,,
2025-11-13 05:30:06,"Workout B",1h 2m,"Plank",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Trap Bar Deadlift",W,135.0,10.0,0,0.0,"6-8 reps","",
2025-11-15 06:25:17,"Workout C",1h 19m,"Trap Bar Deadlift",1,255.0,8.0,0,0.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Trap Bar Deadlift",Rest Timer,0,0.0,0,180.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Trap Bar Deadlift",2,255.0,8.0,0,0.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Trap Bar Deadlift",Rest Timer,0,0.0,0,180.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Trap Bar Deadlift",3,255.0,8.0,0,0.0,,,8
2025-11-15 06:25:17,"Workout C",1h 19m,"Trap Bar Deadlift",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Incline Bench Press (Dumbbell)",1,60.0,11.0,0,0.0,"10-12 reps\nSetting 2 on bench ",,
2025-11-15 06:25:17,"Workout C",1h 19m,"Incline Bench Press (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Incline Bench Press (Dumbbell)",2,60.0,11.0,0,0.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Incline Bench Press (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Incline Bench Press (Dumbbell)",3,60.0,11.0,0,0.0,,,10
2025-11-15 06:25:17,"Workout C",1h 19m,"Incline Bench Press (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Leg Extension (Machine)",1,130.0,15.0,0,0.0,"10-15 reps\nS / 12 / 2",,
2025-11-15 06:25:17,"Workout C",1h 19m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Leg Extension (Machine)",2,130.0,15.0,0,0.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Leg Extension (Machine)",3,130.0,15.0,0,0.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Triceps Dip",1,15.0,10.0,0,0.0,"Last set to failure",,
2025-11-15 06:25:17,"Workout C",1h 19m,"Triceps Dip",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Triceps Dip",2,15.0,16.0,0,0.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Triceps Dip",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Triceps Dip",3,15.0,17.0,0,0.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Triceps Dip",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Iso-Lateral Row (Machine)",1,190.0,10.0,0,0.0,"10-12 reps",,
2025-11-15 06:25:17,"Workout C",1h 19m,"Iso-Lateral Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Iso-Lateral Row (Machine)",2,190.0,10.0,0,0.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Iso-Lateral Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Iso-Lateral Row (Machine)",3,190.0,10.0,0,0.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Iso-Lateral Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Hammer Curl (Dumbbell)",1,30.0,10.0,0,0.0,"",,
2025-11-15 06:25:17,"Workout C",1h 19m,"Hammer Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Hammer Curl (Dumbbell)",2,30.0,10.0,0,0.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Hammer Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Hammer Curl (Dumbbell)",3,30.0,10.0,0,0.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Hammer Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Lateral Raise (Dumbbell)",1,22.5,10.0,0,0.0,"",,
2025-11-15 06:25:17,"Workout C",1h 19m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Lateral Raise (Dumbbell)",2,22.5,10.0,0,0.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Lateral Raise (Dumbbell)",3,22.5,10.0,0,0.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Ab Wheel",1,0,15.0,0,0.0,"",,
2025-11-15 06:25:17,"Workout C",1h 19m,"Ab Wheel",Rest Timer,0,0.0,0,60.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Ab Wheel",2,0,15.0,0,0.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Ab Wheel",Rest Timer,0,0.0,0,60.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Ab Wheel",3,0,15.0,0,0.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Ab Wheel",Rest Timer,0,0.0,0,60.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Sit Up",1,0,10.0,0,0.0,"",,
2025-11-15 06:25:17,"Workout C",1h 19m,"Sit Up",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Sit Up",2,0,10.0,0,0.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Sit Up",Rest Timer,0,0.0,0,120.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Sit Up",3,0,10.0,0,0.0,,,
2025-11-15 06:25:17,"Workout C",1h 19m,"Sit Up",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Bench Press (Barbell)",W,135.0,10.0,0,0.0,"8-10 reps","",
2025-11-17 05:29:55,"Workout A",1h 12m,"Bench Press (Barbell)",1,160.0,10.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,300.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Bench Press (Barbell)",2,160.0,8.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,180.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Bench Press (Barbell)",3,160.0,5.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,180.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Romanian Deadlift (Barbell)",1,135.0,10.0,0,0.0,"",,
2025-11-17 05:29:55,"Workout A",1h 12m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Romanian Deadlift (Barbell)",2,135.0,10.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,95.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Romanian Deadlift (Barbell)",3,135.0,10.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Pull Up",1,10.0,8.0,0,0.0,"6-12 reps",,
2025-11-17 05:29:55,"Workout A",1h 12m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Pull Up",2,15.0,8.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Pull Up",3,0.0,11.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Bulgarian Split Squat",1,35.0,8.0,0,0.0,"8-10 reps per leg",,
2025-11-17 05:29:55,"Workout A",1h 12m,"Bulgarian Split Squat",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Bulgarian Split Squat",2,35.0,8.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Bulgarian Split Squat",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Bulgarian Split Squat",3,35.0,8.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Bulgarian Split Squat",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Chest Fly",1,130.0,15.0,0,0.0,"10-15 reps",,
2025-11-17 05:29:55,"Workout A",1h 12m,"Chest Fly",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Chest Fly",2,130.0,15.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Chest Fly",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Chest Fly",3,130.0,10.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Chest Fly",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Lateral Raise (Dumbbell)",1,20.0,15.0,0,0.0,"15-20 reps",,
2025-11-17 05:29:55,"Workout A",1h 12m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Lateral Raise (Dumbbell)",2,20.0,15.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Lateral Raise (Dumbbell)",3,20.0,15.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Calf Press on Seated Leg Press",1,100.0,15.0,0,0.0,"",,
2025-11-17 05:29:55,"Workout A",1h 12m,"Calf Press on Seated Leg Press",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Calf Press on Seated Leg Press",2,90.0,15.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Calf Press on Seated Leg Press",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Calf Press on Seated Leg Press",3,90.0,15.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Calf Press on Seated Leg Press",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Face Pull (Cable)",1,80.0,15.0,0,0.0,"\n10-15 reps",,
2025-11-17 05:29:55,"Workout A",1h 12m,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Face Pull (Cable)",2,90.0,15.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Face Pull (Cable)",3,85.0,15.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Ab Wheel",1,0,15.0,0,0.0,"",,
2025-11-17 05:29:55,"Workout A",1h 12m,"Ab Wheel",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Ab Wheel",2,0,15.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Ab Wheel",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Ab Wheel",3,0,15.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Ab Wheel",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Sit Up",1,0,10.0,0,0.0,"",,
2025-11-17 05:29:55,"Workout A",1h 12m,"Sit Up",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Sit Up",2,0,10.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Sit Up",Rest Timer,0,0.0,0,120.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Sit Up",3,0,10.0,0,0.0,,,
2025-11-17 05:29:55,"Workout A",1h 12m,"Sit Up",Rest Timer,0,0.0,0,120.0,,,
2025-11-19 05:30:56,"Workout B",1h 9m,"Squat (Barbell)",1,165.0,10.0,0,0.0,"8-10 reps","",
2025-11-19 05:30:56,"Workout B",1h 9m,"Squat (Barbell)",Rest Timer,0,0.0,0,180.0,,,
2025-11-19 05:30:56,"Workout B",1h 9m,"Squat (Barbell)",2,165.0,10.0,0,0.0,,,
2025-11-19 05:30:56,"Workout B",1h 9m,"Squat (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-11-19 05:30:56,"Workout B",1h 9m,"Squat (Barbell)",3,165.0,10.0,0,0.0,,,
